CPR,Weight,CPRm,Unmet_Need,REGNAME,Age,Edu,Living_Child,Urban,Religion,mother_tongue,HH_Head,Relation_HH_Head,HH_radio,HH_television,HH_motorcycle,HH_bicycle,HH_refrigerator,HH_cement_floor,HH_metal_roof,HH_piped_water,HH_electric_lights
0,1.025362,0,1,eastern hill,Age 15-24,Secondary,0,Rural,Other,Nepali,Female,Daughter,Yes,No,No,No,No,No,No,Yes,Yes
0,1.025362,0,1,eastern hill,Age 15-24,Secondary,0,Rural,Hindu,Other,Female,Daughter,No,No,No,No,No,No,No,No,No
0,1.025362,0,0,eastern hill,Age 15-24,Primary,0,Rural,Hindu,Other,Male,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,1.025362,0,0,eastern hill,Age 25-34,Primary,0,Rural,Other,Other,Female,Daughter,Yes,No,No,No,No,No,No,No,No
0,1.025362,0,1,eastern hill,Age 15-24,Primary,0,Rural,Hindu,Other,Female,Daughter,Yes,Yes,No,Yes,No,No,Yes,No,No
0,1.025362,0,1,eastern hill,Age 15-24,Secondary,0,Rural,Hindu,Other,Male,Daughter,Yes,No,No,No,No,No,No,No,No
0,1.025362,0,0,eastern hill,Age 25-34,None,0,Rural,Hindu,Other,Female,Wife,No,No,No,No,No,No,No,No,Yes
0,2.319956,0,0,eastern terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Wife,Yes,No,No,No,No,No,No,No,Yes
0,2.319956,0,0,eastern terai,Age 15-24,Primary,0,Rural,Hindu,Other,Female,Other,Yes,Yes,No,Yes,No,No,No,No,No
0,2.319956,0,0,eastern terai,Age 15-24,Secondary,0,Rural,Hindu,Other,Female,Daughter,No,Yes,No,Yes,No,No,No,No,No
0,2.319956,0,0,eastern terai,Age 25-34,None,0,Rural,Hindu,Other,Female,Wife,No,No,No,No,No,No,No,No,Yes
0,2.319956,0,0,eastern terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Wife,No,No,No,No,No,No,No,No,Yes
0,0.547337,0,0,eastern terai,Age 15-24,Secondary,0,Urban,Hindu,Other,Female,Wife,Yes,Yes,Yes,Yes,Yes,No,No,No,No
0,0.547337,0,0,eastern terai,Age 15-24,None,0,Urban,Hindu,Other,Female,Daughter,No,No,No,No,No,No,No,No,Yes
0,0.547337,0,0,eastern terai,Age 15-24,None,0,Urban,Islam,Other,Female,Daughter,Yes,Yes,No,Yes,No,Yes,No,No,No
0,0.547337,0,0,eastern terai,Age 25-34,Primary,0,Urban,Hindu,Other,Female,Wife,Yes,Yes,No,Yes,No,Yes,No,No,No
0,2.319956,0,0,eastern terai,Age 15-24,Secondary,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,Yes,No,Yes
0,2.319956,0,0,eastern terai,Age 15-24,Secondary,0,Rural,Hindu,Other,Female,Daughter,No,Yes,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,Primary,0,Rural,Hindu,Other,Female,Daughter,Yes,Yes,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,No,No,No,No,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,No,No,No,No,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 35-49,None,0,Rural,Hindu,Other,Female,Wife,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Islam,Other,Female,Daughter,Yes,Yes,No,No,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,No,Yes,No,Yes,No,No,No,No,No
0,0.670346,0,0,central terai,Age 15-24,None,0,Urban,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,0.670346,0,0,central terai,Age 15-24,Primary,0,Urban,Hindu,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,No
0,0.670346,0,0,central terai,Age 15-24,None,0,Urban,Hindu,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,No
0,0.670346,0,0,central terai,Age 15-24,None,0,Urban,Hindu,Other,Female,Daughter,No,Yes,No,No,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,No,Yes,No,No,No,No,No,No,No
0,2.512923,0,0,central terai,Age 25-34,None,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,No,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,No,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Wife,No,No,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,Yes,Yes,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,No,No,No,No,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,Primary,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Other,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,Yes,No,Yes,Yes,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,Primary,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,Secondary,0,Rural,Hindu,Other,Male,Daughter,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,Primary,0,Rural,Hindu,Other,Female,Daughter,No,Yes,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,No,Yes,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Head,Yes,No,No,No,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Islam,Other,Female,Daughter,No,Yes,Yes,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,1.146469,0,1,central hill,Age 15-24,Primary,0,Urban,Hindu,Other,Male,Daughter,Yes,No,No,No,No,Yes,No,No,No
0,1.146469,0,1,central hill,Age 15-24,SLC ,0,Urban,Hindu,Other,Female,Daughter,No,Yes,Yes,Yes,No,Yes,No,No,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,0,Urban,Hindu,Nepali,Male,Daughter,No,Yes,No,No,No,No,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,SLC ,0,Urban,Hindu,Other,Female,Daughter,Yes,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 35-49,None,0,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,No,Yes,Yes
0,1.593954,0,0,central hill,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Female,Daughter,Yes,No,No,No,No,No,Yes,Yes,No
0,0.159064,0,0,central mountain,Age 25-34,SLC ,0,Urban,Hindu,Nepali,Male,Daughter,Yes,Yes,Yes,No,No,No,Yes,Yes,No
0,0.159064,0,1,central mountain,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Female,Daughter,Yes,Yes,Yes,No,No,No,Yes,Yes,No
0,0.159064,0,1,central mountain,Age 25-34,Primary,0,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,No,No,Yes,Yes,No
0,0.159064,0,0,central mountain,Age 35-49,None,0,Urban,Bouddha,Nepali,Female,Wife,No,Yes,No,No,No,No,No,Yes,No
0,0.159064,0,0,central mountain,Age 15-24,Secondary,0,Urban,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,Yes,Yes,No
0,0.159064,0,1,central mountain,Age 15-24,Primary,0,Urban,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,No,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,None,0,Rural,Bouddha,Nepali,Female,Daughter,No,No,No,No,No,No,Yes,Yes,Yes
0,0.413885,0,0,central mountain,Age 15-24,SLC ,0,Rural,Hindu,Nepali,Male,Daughter,No,Yes,No,No,No,No,Yes,Yes,No
0,0.413885,0,0,central mountain,Age 25-34,None,0,Rural,Hindu,Nepali,Male,Wife,No,No,No,No,No,No,Yes,Yes,No
0,0.413885,0,1,central mountain,Age 15-24,Primary,0,Rural,Hindu,Other,Male,Daughter,Yes,No,No,No,No,No,Yes,No,No
0,0.413885,0,0,central mountain,Age 15-24,None,0,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,No,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,Primary,0,Rural,Bouddha,Other,Female,Daughter,Yes,No,No,No,No,No,No,No,No
0,0.413885,0,1,central mountain,Age 15-24,Primary,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,No,No,No,No,Yes,Yes,No
0,0.413885,0,1,central mountain,Age 15-24,Secondary,0,Rural,Other,Nepali,Female,Daughter,Yes,No,No,No,No,No,No,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,Secondary,0,Rural,Bouddha,Nepali,Female,Daughter,No,Yes,No,No,No,No,Yes,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,Primary,0,Rural,Hindu,Nepali,Female,Daughter,No,No,No,No,No,No,Yes,Yes,No
0,0.413885,0,1,central mountain,Age 15-24,Secondary,0,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,No,No,No,No,No,No
0,0.413885,0,0,central mountain,Age 25-34,SLC ,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,No,No,No,No,No,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,None,0,Rural,Hindu,Nepali,Male,Other,Yes,Yes,No,No,No,No,Yes,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,None,0,Rural,Bouddha,Other,Female,Wife,Yes,No,No,No,No,No,No,No,No
0,0.413885,0,0,central mountain,Age 25-34,Primary,0,Rural,Bouddha,Nepali,Female,Wife,Yes,Yes,No,No,No,No,Yes,Yes,No
0,0.413885,0,0,central mountain,Age 25-34,Secondary,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,Secondary,0,Rural,Bouddha,Nepali,Female,Daughter,No,Yes,No,No,No,No,Yes,Yes,No
0,0.413885,0,1,central mountain,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Male,Daughter,No,No,No,No,No,No,No,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,SLC ,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,No,No,No,No,No,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,SLC ,0,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,Yes,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,Primary,0,Rural,Hindu,Nepali,Male,Daughter,No,No,No,No,No,No,Yes,Yes,No
0,0.413885,0,1,central mountain,Age 15-24,Primary,0,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,No,Yes,No
0,0.413885,0,1,central mountain,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,Yes,Yes,No
0,0.413885,0,0,central mountain,Age 35-49,None,0,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,No,No,No,Yes,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Male,Daughter,No,No,No,No,No,No,Yes,Yes,No
0,1.593954,0,0,central hill,Age 15-24,Primary,0,Rural,Bouddha,Nepali,Female,Daughter,No,No,No,No,No,No,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,SLC ,0,Rural,Hindu,Nepali,Female,Daughter,No,Yes,No,No,No,No,Yes,Yes,No
0,1.593954,0,0,central hill,Age 25-34,Primary,0,Rural,Bouddha,Nepali,Female,Other,Yes,Yes,No,No,No,No,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,Primary,0,Rural,Bouddha,Nepali,Female,Daughter,Yes,No,No,No,No,No,No,Yes,No
0,1.593954,0,0,central hill,Age 15-24,None,0,Rural,Bouddha,Nepali,Female,Head,No,No,No,No,No,No,Yes,Yes,No
0,1.146469,0,1,central hill,Age 15-24,Secondary,0,Urban,Hindu,Nepali,Male,Wife,No,No,No,No,No,Yes,Yes,Yes,No
0,1.146469,0,0,central hill,Age 35-49,None,0,Urban,Bouddha,Other,Female,Wife,No,Yes,No,No,No,Yes,No,No,No
0,1.146469,0,1,central hill,Age 25-34,SLC ,0,Urban,Hindu,Nepali,Male,Daughter,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 25-34,Secondary,0,Urban,Hindu,Other,Female,Daughter,No,Yes,No,Yes,No,No,Yes,No,No
0,1.593954,0,0,central hill,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
0,1.593954,0,0,central hill,Age 25-34,SLC ,0,Rural,Hindu,Nepali,Female,Daughter,Yes,Yes,No,No,No,No,Yes,Yes,No
0,1.593954,0,0,central hill,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Female,Daughter,Yes,Yes,No,No,No,No,No,Yes,No
0,1.593954,0,0,central hill,Age 15-24,Secondary,0,Rural,Bouddha,Other,Male,Daughter,Yes,No,Yes,No,No,No,Yes,No,Yes
0,1.146469,0,0,central hill,Age 15-24,Primary,0,Urban,Hindu,Nepali,Female,Wife,No,No,No,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,Primary,0,Urban,Hindu,Nepali,Female,Wife,No,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,0,Urban,Hindu,Nepali,Female,Daughter,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Male,Wife,No,Yes,Yes,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Female,Wife,No,Yes,Yes,No,Yes,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 35-49,Secondary,0,Urban,Islam,Nepali,Female,Wife,No,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,0,Urban,Hindu,Nepali,Male,Head,Yes,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,0,Urban,Hindu,Nepali,Male,Daughter,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 35-49,SLC ,0,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,Yes,No,No,Yes,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,0,Urban,Hindu,Other,Female,Wife,Yes,Yes,Yes,Yes,No,Yes,No,No,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,0,Urban,Hindu,Other,Female,Wife,Yes,Yes,Yes,No,No,Yes,No,No,No
0,1.146469,0,0,central hill,Age 35-49,Secondary,0,Urban,Hindu,Other,Male,Other,Yes,Yes,Yes,No,Yes,Yes,No,No,No
0,1.146469,0,0,central hill,Age 25-34,Primary,0,Urban,Bouddha,Nepali,Female,Daughter,Yes,Yes,Yes,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,None,0,Urban,Hindu,Other,Male,Other,Yes,No,No,No,No,Yes,No,No,No
0,1.146469,0,1,central hill,Age 25-34,SLC ,0,Urban,Hindu,Other,Male,Daughter,No,Yes,Yes,No,Yes,Yes,No,No,No
0,1.146469,0,1,central hill,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Female,Daughter,Yes,Yes,Yes,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,Yes,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,Secondary,0,Urban,Islam,Nepali,Male,Daughter,No,Yes,No,No,Yes,No,No,Yes,No
0,1.593954,0,0,central hill,Age 15-24,SLC ,0,Rural,Hindu,Other,Male,Daughter,No,Yes,Yes,No,Yes,Yes,No,No,No
0,1.593954,0,0,central hill,Age 35-49,Secondary,0,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,No,No,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,Secondary,0,Rural,Hindu,Other,Female,Head,No,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,SLC ,0,Rural,Hindu,Other,Male,Head,Yes,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,SLC ,0,Rural,Other,Other,Female,Head,No,No,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,SLC ,0,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,Yes,No,No,Yes,No,No
0,1.593954,0,0,central hill,Age 15-24,SLC ,0,Rural,Hindu,Other,Male,Wife,No,No,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,SLC ,0,Rural,Hindu,Nepali,Male,Daughter,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,SLC ,0,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 15-24,None,0,Rural,Bouddha,Other,Male,Wife,No,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,1,central hill,Age 15-24,Secondary,0,Rural,Hindu,Other,Male,Daughter,Yes,Yes,Yes,No,Yes,Yes,No,No,No
0,0.413885,0,0,central mountain,Age 15-24,Primary,0,Rural,Bouddha,Nepali,Female,Daughter,No,No,No,No,No,No,Yes,Yes,Yes
0,0.413885,0,1,central mountain,Age 15-24,Primary,0,Rural,Bouddha,Nepali,Female,Daughter,No,Yes,No,No,No,No,Yes,Yes,No
0,0.413885,0,0,central mountain,Age 25-34,None,0,Rural,Bouddha,Nepali,Female,Wife,No,No,No,No,No,No,No,Yes,Yes
0,0.413885,0,0,central mountain,Age 15-24,Primary,0,Rural,Bouddha,Nepali,Female,Wife,No,No,No,No,No,No,No,Yes,Yes
0,1.593954,0,1,central hill,Age 15-24,Secondary,0,Rural,Bouddha,Nepali,Female,Daughter,No,No,No,No,No,No,Yes,Yes,Yes
0,1.593954,0,1,central hill,Age 15-24,Primary,0,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,Yes,Yes,Yes
0,1.146469,0,0,central hill,Age 25-34,Secondary,0,Urban,Hindu,Nepali,Female,Other,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Female,Daughter,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,0,Urban,Hindu,Nepali,Female,Daughter,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,SLC ,0,Urban,Bouddha,Nepali,Female,Wife,No,Yes,No,No,No,Yes,No,Yes,No
0,1.593954,0,0,central hill,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,No,No,No,No,Yes,Yes,No
0,1.593954,0,0,central hill,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,No,Yes,No
0,1.593954,0,0,central hill,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Male,Daughter,No,Yes,No,No,No,No,Yes,Yes,No
0,2.512923,0,0,central terai,Age 15-24,SLC ,0,Rural,Hindu,Other,Female,Wife,Yes,Yes,No,Yes,No,Yes,No,No,No
0,2.512923,0,1,central terai,Age 35-49,SLC ,0,Rural,Hindu,Other,Male,Wife,Yes,Yes,Yes,No,Yes,No,No,No,No
0,2.512923,0,1,central terai,Age 25-34,SLC ,0,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,No,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,Primary,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,Primary,0,Rural,Hindu,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,Primary,0,Rural,Islam,Other,Female,Daughter,Yes,Yes,No,Yes,Yes,Yes,No,No,No
0,2.512923,0,1,central terai,Age 15-24,SLC ,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,No,Yes,No,Yes,No,Yes,No
0,2.512923,0,0,central terai,Age 25-34,None,0,Rural,Bouddha,Nepali,Female,Wife,Yes,No,No,Yes,No,Yes,No,Yes,No
0,2.512923,0,0,central terai,Age 15-24,SLC ,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,No,Yes,No,Yes,No,Yes,No
0,2.512923,0,1,central terai,Age 15-24,SLC ,0,Rural,Bouddha,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,Secondary,0,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,Secondary,0,Rural,Bouddha,Other,Male,Daughter,Yes,Yes,No,No,No,Yes,No,No,No
0,2.512923,0,0,central terai,Age 15-24,Primary,0,Rural,Hindu,Other,Male,Daughter,Yes,Yes,Yes,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,SLC ,0,Rural,Hindu,Other,Male,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,0.670346,0,0,central terai,Age 15-24,None,0,Urban,Islam,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 25-34,None,0,Rural,Hindu,Other,Female,Wife,No,No,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,Secondary,0,Rural,Islam,Other,Female,Daughter,No,Yes,Yes,Yes,Yes,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,0,Rural,Islam,Other,Female,Daughter,Yes,No,Yes,Yes,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 15-24,None,0,Rural,Hindu,Other,Female,Daughter,Yes,No,No,No,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 25-34,None,0,Rural,Islam,Other,Female,Wife,No,No,No,Yes,No,No,No,No,Yes
0,0.670346,0,1,central terai,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Female,Daughter,Yes,Yes,No,No,Yes,Yes,No,Yes,No
0,0.670346,0,0,central terai,Age 15-24,Secondary,0,Urban,Hindu,Nepali,Male,Head,No,Yes,No,Yes,No,Yes,No,Yes,No
0,0.670346,0,0,central terai,Age 15-24,None,0,Urban,Hindu,Nepali,Female,Wife,No,Yes,No,No,No,Yes,Yes,Yes,No
0,0.670346,0,0,central terai,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Male,Daughter,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
0,0.670346,0,0,central terai,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Male,Other,No,Yes,No,Yes,No,Yes,No,Yes,No
0,0.670346,0,0,central terai,Age 35-49,SLC ,0,Urban,Hindu,Nepali,Male,Wife,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
0,0.670346,0,0,central terai,Age 15-24,SLC ,0,Urban,Hindu,Other,Male,Daughter,Yes,Yes,Yes,Yes,No,No,Yes,No,No
0,0.670346,0,1,central terai,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Male,Daughter,No,Yes,No,Yes,No,No,No,Yes,No
0,0.670346,0,0,central terai,Age 15-24,SLC ,0,Urban,Hindu,Other,Male,Daughter,No,Yes,No,Yes,Yes,Yes,No,No,No
0,0.670346,0,1,central terai,Age 25-34,SLC ,0,Urban,Hindu,Other,Male,Daughter,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
0,0.670346,0,0,central terai,Age 15-24,Secondary,0,Urban,Hindu,Other,Female,Wife,Yes,Yes,No,Yes,No,Yes,No,No,No
0,0.670346,0,0,central terai,Age 15-24,Secondary,0,Urban,Hindu,Other,Male,Wife,No,Yes,No,No,No,No,Yes,No,No
0,2.512923,0,0,central terai,Age 35-49,None,0,Rural,Hindu,Other,Male,Wife,Yes,Yes,No,Yes,No,Yes,Yes,No,No
0,2.512923,0,0,central terai,Age 15-24,SLC ,0,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
0,2.512923,0,1,central terai,Age 25-34,None,0,Rural,Bouddha,Nepali,Female,Daughter,Yes,No,No,Yes,No,No,Yes,Yes,No
0,2.512923,0,1,central terai,Age 15-24,Secondary,0,Rural,Bouddha,Nepali,Female,Other,Yes,No,No,Yes,No,No,Yes,Yes,No
0,2.512923,0,1,central terai,Age 15-24,Secondary,0,Rural,Hindu,Nepali,Male,Daughter,No,No,No,Yes,No,No,Yes,Yes,No
0,2.512923,0,1,central terai,Age 15-24,None,0,Rural,Hindu,Nepali,Female,Daughter,Yes,Yes,No,Yes,No,No,Yes,Yes,No
0,2.512923,0,0,central terai,Age 25-34,SLC ,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,No,Yes,No,No,Yes,Yes,No
0,2.512923,0,0,central terai,Age 15-24,SLC ,0,Rural,Hindu,Nepali,Female,Daughter,No,Yes,No,Yes,No,No,Yes,Yes,No
0,2.512923,0,1,central terai,Age 15-24,SLC ,0,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
0,2.512923,0,1,central terai,Age 15-24,Secondary,0,Rural,Hindu,Other,Male,Daughter,No,Yes,No,No,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,Secondary,0,Rural,Other,Other,Male,Wife,No,No,No,Yes,No,No,Yes,No,No
0,0.457021,0,1,western hill,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Male,Head,No,Yes,No,No,No,Yes,No,Yes,No
0,0.457021,0,1,western hill,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Female,Other,No,Yes,No,No,No,Yes,No,Yes,No
0,0.457021,0,1,western hill,Age 15-24,SLC ,0,Urban,Hindu,Nepali,Female,Other,No,Yes,No,No,No,Yes,No,Yes,No
0,1.932664,0,1,western hill,Age 15-24,Primary,0,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,Yes,Yes,No
